1.060509681701660156e-02
1.086902618408203125e-02
7.285833358764648438e-03
7.656812667846679688e-03
6.788969039916992188e-03
7.625102996826171875e-03
7.568836212158203125e-03
1.542019844055175781e-02
9.792804718017578125e-03
1.077985763549804688e-02
1.462101936340332031e-02
6.865978240966796875e-03
9.881258010864257812e-03
6.179809570312500000e-03
1.371431350708007812e-02
8.356094360351562500e-03
1.876091957092285156e-02
2.807068824768066406e-02
7.130146026611328125e-03
1.042699813842773438e-02
9.263992309570312500e-03
7.979869842529296875e-03
9.456872940063476562e-03
6.078004837036132812e-03
6.603002548217773438e-03
