9.375000000000000737e-04,5.812499999999999958e-03
6.458333333333333287e-04,8.000000000000000167e-03
3.854166666666666765e-03,4.562500000000000583e-03
5.000000000000000104e-04,7.374999999999999611e-03
4.000000000000000083e-03,2.062500000000000097e-03
5.000000000000000104e-04,3.000000000000000062e-03
3.270833333333333492e-03,7.687499999999999889e-03
3.416666666666666810e-03,7.062499999999999334e-03
3.416666666666666810e-03,7.687499999999999889e-03
