9.218660011518525721e+01,7.923595983210244276e-01,2.099536123174101832e+01
1.677847658979734433e+02,8.815960517328751411e-01,3.455721657944163638e+01
5.739899593593115412e+01,2.114577524726322377e-01,1.926584504921271535e-01
7.189699056745023142e+01,6.684198438217731075e-01,1.630538401077924959e+01
2.500000000000000000e+02,9.141065311084097811e-01,1.098529575279591342e+02
1.176672384219553749e+02,7.663862600771117473e-01,1.278447341630816747e-01
2.500000000000000000e+02,6.477985783841487821e-01,2.897965048404188559e-01
4.967928822677426126e+01,2.306128300706410117e-01,2.265500215395831463e-01
2.500000000000000000e+02,7.439410699919549730e-01,2.154580975192714187e-01
4.761527020327218906e+01,5.397777127815150955e-01,1.272876881785749703e-01
1.751276440554339615e+02,4.382817956695663208e-01,1.425567135296449128e-01
5.803722504230118773e+01,2.671494979068751441e-01,1.847891385317794177e-01
4.074671192193466851e+01,6.161366543105503135e-01,1.571751406612753033e-01
4.078131634819532536e+01,6.230052180961548336e-01,1.764412416851441068e-01
