3.986120223999023438e-03
5.332946777343750000e-03
7.354974746704101562e-03
5.100011825561523438e-03
5.275011062622070312e-03
6.948709487915039062e-03
4.789113998413085938e-03
5.591154098510742188e-03
9.749889373779296875e-03
5.429983139038085938e-03
5.107879638671875000e-03
5.229234695434570312e-03
5.989789962768554688e-03
7.442951202392578125e-03
