4.673879233230804289e+02,-5.328097123776232014e-01,4.654111350208226305e+00
3.064636784192344976e+02,-2.627065610010919094e-01,2.828374605644826012e+00
1.663673688291973463e+02,-2.049120011667626695e-02,1.232156875401624774e+00
4.709899455296869064e+01,1.938363702756238371e-01,-1.345418405213791857e-01
-5.134144440945135557e+01,3.802761501758085139e-01,-1.271721542124181425e+00
-1.289539480580626787e+02,5.388281395838774301e-01,-2.179382229406783722e+00
-1.857385163928654492e+02,6.694923384998308080e-01,-2.857523902369190516e+00
-2.216951494138595535e+02,7.722687469236686475e-01,-3.306146561011395590e+00
-2.368238471210451053e+02,8.471573648553913927e-01,-3.525250205333399833e+00
-2.311246095144217634e+02,8.941581922949979333e-01,-3.514834835335205909e+00
-2.045974365939900963e+02,9.132712292424891576e-01,-3.274900451016812042e+00
-1.572423283597495356e+02,9.044964756978646214e-01,-2.805447052378221784e+00
-8.905928481170008126e+01,8.678339316611247689e-01,-2.106474639419435135e+00
-4.830594984218805621e-02,8.032835971322693780e-01,-1.177983212140443214e+00
1.097906082258239167e+02,7.108454721112984487e-01,-1.997277054125845552e-02
2.404574577152991424e+02,5.905195565982119810e-01,1.367556685378136905e+00
3.919522425185821248e+02,4.423058505930099749e-01,2.984605155617721550e+00
5.642749626356746830e+02,2.662043540956915422e-01,4.831172640177509692e+00
7.574256180665754528e+02,6.221506710625845926e-02,6.907259139057497777e+00
9.714042088112848887e+02,-1.696620103752906061e-01,9.212864652257682252e+00
1.206210734869802991e+03,-4.294268783489547658e-01,1.174798917977807022e+01
1.461845196242130214e+03,-7.170795368147357962e-01,1.451263272161864748e+01
1.738307592928265649e+03,-1.032619985772631921e+00,1.750679527777943534e+01
2.035597924928207931e+03,-1.376048225222641364e+00,2.073047684826040538e+01
2.353716192241960925e+03,-1.747364255164768565e+00,2.418367743306158602e+01
4.133414592617867811e+02,-2.007802701270514079e-01,1.165020400169097314e+01
2.542783693476022506e+02,6.221080630575903658e-02,9.753411170193865942e+00
1.160432147472264433e+02,2.973140922464541092e-01,8.086137353016958684e+00
-1.364004539340783140e+00,5.045295876950333103e-01,6.648382550160247817e+00
-9.794328851209957065e+01,6.838572926514969730e-01,5.440146761623738669e+00
-1.736946371710494077e+02,8.352972071158450973e-01,4.461429987407428577e+00
-2.286180505161908059e+02,9.588493310880776832e-01,3.712232227511315319e+00
-2.627135285475234241e+02,1.054513664568194731e+00,3.192553481935402893e+00
-2.759810712650477171e+02,1.122290207556196684e+00,2.902393750679690854e+00
-2.684206786687630029e+02,1.162178960052082655e+00,2.841753033744176093e+00
-2.400323507586699634e+02,1.174179922055852865e+00,3.010631331128861277e+00
-1.908160875347680303e+02,1.158293093567507537e+00,3.409028642833744627e+00
-1.207718889970572036e+02,1.114518474587046892e+00,4.036944968858826144e+00
-2.989975514553793801e+01,1.042856065114471154e+00,4.894380309204112933e+00
8.180031401978953909e+01,9.433058651497794322e-01,5.981334663869589008e+00
2.143283184989261372e+02,8.158678746929717285e-01,7.297808032855275684e+00
3.676842582918704920e+02,6.605420937440489304e-01,8.843800416161151645e+00
5.418681333986244226e+02,4.773285223030097058e-01,1.061931181378723466e+01
7.368799438191865647e+02,2.662271603698558309e-01,1.262434222573351406e+01
9.527196895535573731e+02,2.723800794458597352e-02,1.485889165199999695e+01
1.189387370601736848e+03,-2.396389349727989782e-01,1.732296009258667624e+01
1.446882986963725443e+03,-5.344036683823008005e-01,2.001654754749354836e+01
1.725206538639522250e+03,-8.570561922839168290e-01,2.293965401672062043e+01
2.024358025629125905e+03,-1.207596506677647952e+00,2.609227950026788889e+01
2.344337447932540272e+03,-1.586024611563495945e+00,2.947442399813536795e+01
3.429536819688215701e+02,1.317098919972049531e-01,1.865484229426705909e+01
1.857517470442984404e+02,3.875888934862945501e-01,1.668699337583624498e+01
4.937774743358397700e+01,6.155801044832687197e-01,1.494866347172563081e+01
-6.616831686332193385e+01,8.156835249881273509e-01,1.343985258193521304e+01
-1.608864458464190648e+02,9.878991550008704436e-01,1.216056070646499698e+01
-2.347766395157077568e+02,1.132226994521497776e+00,1.111078784531497732e+01
-2.878388978711877826e+02,1.248667043550009570e+00,1.029053399848515760e+01
-3.200732209128590284e+02,1.337219302086406048e+00,9.699799165975537818e+00
-3.314796086407219491e+02,1.397883770130686765e+00,9.338583347786119759e+00
-3.220580610547758624e+02,1.430660447682851721e+00,9.206886543916898091e+00
-2.918085781550214506e+02,1.435549334742901362e+00,9.304708754367878143e+00
-2.407311599414581451e+02,1.412550431310835020e+00,9.632049979139054585e+00
-1.688258064140861734e+02,1.361663737386653583e+00,1.018891021823042742e+01
-7.609251757290553542e+01,1.282889252970356164e+00,1.097528947164200730e+01
3.746870658208331406e+01,1.176226978061943651e+00,1.199118773937377824e+01
1.718578660508812845e+02,1.041676912661416043e+00,1.323660502142575623e+01
3.270749608334870118e+02,8.792390567687724534e-01,1.471154131779792706e+01
5.031199909299027695e+02,6.889134103840133250e-01,1.641599662849030139e+01
6.999929563401258292e+02,4.706999735071377700e-01,1.834997095350287211e+01
9.176938570641580100e+02,2.245987461381471206e-01,2.051346429283564632e+01
1.156222693101998857e+03,-4.939027172295862300e-02,2.290647664648861692e+01
1.415579464453648825e+03,-3.512670800761812373e-01,2.552900801446178392e+01
1.695764171119107004e+03,-6.810316789215180577e-01,2.838105839675515440e+01
1.996776813098372031e+03,-1.038684068258969972e+00,3.146262779336871418e+01
2.318617390391448680e+03,-1.424224248088538758e+00,3.477371620430248811e+01
2.562245914441847958e+02,4.646607739951460481e-01,2.566802622793648325e+01
1.008838115093230954e+02,7.134277005405149641e-01,2.362912122257196401e+01
-3.362903311172999565e+01,9.343068365937681197e-01,2.181973523152764116e+01
-1.473139424189745341e+02,1.127298182154905959e+00,2.023986825480351825e+01
-2.401709164124104063e+02,1.292401737223928482e+00,1.888952029239959174e+01
-3.121999550920377260e+02,1.429617501800835022e+00,1.776869134431586872e+01
-3.634010584578563794e+02,1.538945475885626024e+00,1.687738141055233854e+01
-3.937742265098662529e+02,1.620385659478301932e+00,1.621559049110901185e+01
-4.033194592480678011e+02,1.673938052578861857e+00,1.578331858598588688e+01
-3.920367566724603421e+02,1.699602655187305800e+00,1.558056569518296008e+01
-3.599261187830445579e+02,1.697379467303634648e+00,1.560733181870023145e+01
-3.069875455798196526e+02,1.667268488927847514e+00,1.586361695653770099e+01
-2.332210370627865359e+02,1.609269720059945730e+00,1.634942110869536691e+01
-1.386265932319445255e+02,1.523383160699927963e+00,1.706474427517323988e+01
-2.320421408729430368e+01,1.409608810847794658e+00,1.800958645597130570e+01
1.130461003711650392e+02,1.267946670503544926e+00,1.918394765108957500e+01
2.701243501434321388e+02,1.098396739667180544e+00,2.058782786052804070e+01
4.480305352295092689e+02,9.009590183387006235e-01,2.222122708428670990e+01
6.467646556293937010e+02,6.756335065181042765e-01,2.408414532236557193e+01
8.663267113430872541e+02,4.224202042053937234e-01,2.617658257476464456e+01
1.106716702370589474e+03,1.413191114005662996e-01,2.849853884148390648e+01
1.367934628711900814e+03,-1.676697718963771067e-01,3.105001412252336479e+01
1.649980490367020366e+03,-5.045464456854347191e-01,3.383100841788303370e+01
1.952854287335946310e+03,-8.693109099666074258e-01,3.684152172756287769e+01
2.276556019618684331e+03,-1.261963164739897003e+00,4.008155405156293227e+01
1.531541876878765152e+02,7.980723758667713774e-01,3.268975580269924563e+01
-3.254372573238697441e-01,1.039727227468419724e+00,3.057979471040101771e+01
-1.329771268887155884e+02,1.253494288577952087e+00,2.869935263242298973e+01
-2.448008812062987545e+02,1.439373559195369356e+00,2.704842956876515814e+01
-3.357967002100731406e+02,1.597365039320670643e+00,2.562702551942752649e+01
-4.059645839000390879e+02,1.727468728953856392e+00,2.443514048441009479e+01
-4.553045322761963689e+02,1.829684628094926602e+00,2.347277446371286302e+01
-4.838165453385448700e+02,1.904012736743881717e+00,2.273992745733582765e+01
-4.915006230870849322e+02,1.950453054900720851e+00,2.223659946527899578e+01
-4.783567655218162145e+02,1.969005582565444001e+00,2.196279048754236030e+01
-4.443849726427390578e+02,1.959670319738052058e+00,2.191850052412592476e+01
-3.895852444498527802e+02,1.922447266418544132e+00,2.210372957502968561e+01
-3.139575809431582911e+02,1.857336422606921555e+00,2.251847764025364640e+01
-2.175019821226549084e+02,1.764337788303182997e+00,2.316274471979781069e+01
-1.002184479883433141e+02,1.643451363507328900e+00,2.403653081366216782e+01
3.789302145977740111e+01,1.494677148219358820e+00,2.513983592184673199e+01
1.968324262217058731e+02,1.318015142439274534e+00,2.647266004435148901e+01
3.765997662974443756e+02,1.113465346167072489e+00,2.803500318117645307e+01
5.771950416869901801e+02,8.810277594027562387e-01,2.982686533232161352e+01
7.986182523903451056e+02,6.207023821463248936e-01,3.184824649778697037e+01
1.040869398407508697e+03,3.324892143977766779e-01,3.409914667757253426e+01
1.303948479738481410e+03,1.638825615711159145e-02,3.657956587167828388e+01
1.587855496383262334e+03,-3.276004925756659247e-01,3.928950408010423700e+01
1.892590448341849651e+03,-6.994770318005594234e-01,4.222896130285037941e+01
2.218153335614249045e+03,-1.099241361517568016e+00,4.539793753991673952e+01
3.374247069989667125e+01,1.131944697612081496e+00,3.972003101855534624e+01
-1.178759992556423413e+02,1.366487474270009050e+00,3.753901383932340252e+01
-2.486665338973726875e+02,1.573142460435820844e+00,3.558751567441167651e+01
-3.586291332252944812e+02,1.751909656109516877e+00,3.386553652382013269e+01
-4.477637972394077224e+02,1.902789061291097372e+00,3.237307638754879946e+01
-5.160705259397118425e+02,2.025780675980562329e+00,3.111013526559765907e+01
-5.635493193262077511e+02,2.120884500177911747e+00,3.007671315796671863e+01
-5.902001773988952209e+02,2.188100533883146070e+00,2.927281006465597812e+01
-5.960231001577737970e+02,2.227428777096264412e+00,2.869842598566543757e+01
-5.810180876028434795e+02,2.238869229817266771e+00,2.835356092099509695e+01
-5.451851397341047232e+02,2.222421892046154035e+00,2.823821487064495628e+01
-4.885242565515573006e+02,2.178086763782925761e+00,2.835238783461501200e+01
-4.110354380552014391e+02,2.105863845027581949e+00,2.869607981290526411e+01
-3.127186842450364566e+02,2.005753135780122598e+00,2.926929080551571971e+01
-1.935739951210637173e+02,1.877754636040547709e+00,3.007202081244637171e+01
-5.360137068328162968e+01,1.721868345808857725e+00,3.110426983369722720e+01
1.071991890683082147e+02,1.538094265085051759e+00,3.236603786926828263e+01
2.888276841337080896e+02,1.326432393869129811e+00,3.385732491915953091e+01
4.912841145129152665e+02,1.086882732161091880e+00,3.557813098337098268e+01
7.145684802059315643e+02,8.194452799609397431e-01,3.752845606190263084e+01
9.586807812127565285e+02,5.241200372686707354e-01,3.970830015475448249e+01
1.223621017533390614e+03,2.009070040842866334e-01,4.211766326192652343e+01
1.509389189167832910e+03,-1.501938195922134511e-01,4.475654538341878208e+01
1.815985296116081145e+03,-5.291824337608277418e-01,4.762494651923121580e+01
2.143409338378141911e+03,-9.360588384215580149e-01,5.072286666936386723e+01
-1.020105595197546791e+02,1.466277739231076627e+00,4.675885187550480282e+01
-2.517678744856324329e+02,1.693708440945283389e+00,4.450677860933915042e+01
-3.806972541377014068e+02,1.893251352167374613e+00,4.248422435749371573e+01
-4.887986984759618281e+02,2.064906472897349854e+00,4.069118911996845611e+01
