-1.271227675936627293e+03,9.104436741217235562e-01,3.371764617741836787e+02
-1.277220039705091949e+03,9.168532787670654605e-01,3.385700054987563021e+02
-1.277320062459901919e+03,9.225434738502330534e-01,3.384764570627781950e+02
-1.271527744201057203e+03,9.275142593712263350e-01,3.368958164662491868e+02
-1.259843084928558028e+03,9.317656353300453054e-01,3.338280837091693911e+02
-1.242266084642404394e+03,9.352976017266899644e-01,3.292732587915387512e+02
-1.218796743342596073e+03,9.381101585611604232e-01,3.232313417133573239e+02
-1.189435061029133522e+03,9.402033058334564597e-01,3.157023324746250523e+02
-1.154181037702016056e+03,9.415770435435781849e-01,3.066862310753419933e+02
-1.113034673361244131e+03,9.422313716915257098e-01,2.961830375155080333e+02
-1.065995968006817748e+03,9.421662902772988124e-01,2.841927517951232858e+02
-1.013064921638736678e+03,9.413817993008976037e-01,2.707153739141877509e+02
-9.542415342570011489e+02,9.398778987623221948e-01,2.557509038727013433e+02
-8.895258058616111612e+02,9.376545886615724745e-01,2.392993416706641483e+02
-8.189177364525666007e+02,9.347118689986483320e-01,2.213606873080761090e+02
-7.424173260298673540e+02,9.310497397735499892e-01,2.019349407849372255e+02
-6.600245745935136483e+02,9.266682009862773350e-01,1.810221021012475831e+02
-5.717394821435054837e+02,9.215672526368303696e-01,1.586221712570070395e+02
-4.775620486798426327e+02,9.157468947252089819e-01,1.347351482522157369e+02
-3.774922742025253228e+02,9.092071272514135050e-01,1.093610330868735616e+02
-2.715301587115533266e+02,9.019479502154434947e-01,8.249982576098059894e+01
-1.596757022069266441e+02,8.939693636172992841e-01,5.415152627453670675e+01
-4.192890468864584363e+01,8.852713674569807623e-01,2.431613462754216926e+01
8.171023384328941574e+01,8.758539617344879291e-01,-7.006349180003212496e+00
2.112417133888800436e+02,8.657171464498207847e-01,-3.981592514809966588e+01
-1.135622773336079263e+03,9.154779312864697038e-01,3.259882064967135307e+02
-1.143420053962657221e+03,9.219243914982621080e-01,3.278141504446653016e+02
-1.145324993575580947e+03,9.276514421478803119e-01,3.281530022320662283e+02
-1.141337592174849988e+03,9.326590832353242044e-01,3.270047618589163108e+02
-1.131457849760464342e+03,9.369473147605937857e-01,3.243694293252156058e+02
-1.115685766332424237e+03,9.405161367236890557e-01,3.202470046309640566e+02
-1.094021341890729673e+03,9.433655491246100144e-01,3.146374877761616631e+02
-1.066464576435380422e+03,9.454955519633566619e-01,3.075408787608084822e+02
-1.033015469966376713e+03,9.469061452399289980e-01,2.989571775849044570e+02
-9.936740224837184314e+02,9.475973289543270228e-01,2.888863842484496445e+02
-9.484402339874056906e+02,9.475691031065507364e-01,2.773284987514439308e+02
-8.973141044774381498e+02,9.468214676966001386e-01,2.642835210938874297e+02
-8.402956339538162638e+02,9.453544227244752296e-01,2.497514512757801413e+02
-7.773848224165399188e+02,9.431679681901761203e-01,2.337322892971220085e+02
-7.085816698656088874e+02,9.402621040937025887e-01,2.162260351579130315e+02
-6.338861763010231698e+02,9.366368304350547458e-01,1.972326888581532671e+02
-5.532983417227831069e+02,9.322921472142327026e-01,1.767522503978426585e+02
-4.668181661308883577e+02,9.272280544312362371e-01,1.547847197769812055e+02
-3.744456495253392632e+02,9.214445520860655714e-01,1.313300969955689652e+02
-2.761807919061355960e+02,9.149416401787204833e-01,1.063883820536059091e+02
-1.720235932732771289e+02,9.077193187092011950e-01,7.995957495109195179e+01
-6.197405362676408913e+01,8.997775876775075954e-01,5.204367568802717869e+01
5.396782703340318221e+01,8.911164470836395735e-01,2.264068426441167503e+01
1.758020487072246851e+02,8.817358969275973513e-01,-8.249399319754616045e+00
3.035286113947015565e+02,8.716359372093807067e-01,-4.062657506447192191e+01
-1.006773708304252978e+03,9.205492588878271265e-01,3.144159795782154561e+02
-1.016375905788944692e+03,9.270325746660701416e-01,3.166743237495462608e+02
-1.020085762259981720e+03,9.327964808821388454e-01,3.174455757603262782e+02
-1.017903277717364290e+03,9.378409775360333489e-01,3.167297356105554513e+02
-1.009828452161092400e+03,9.421660646277534301e-01,3.145268033002337802e+02
-9.958612855911659381e+02,9.457717421572993111e-01,3.108367788293613216e+02
-9.760017780075847895e+02,9.486580101246708807e-01,3.056596621979380188e+02
-9.502499294103492957e+02,9.508248685298680281e-01,2.989954534059639286e+02
-9.186057397994591156e+02,9.522723173728909751e-01,2.908441524534389941e+02
-8.810692091749144765e+02,9.530003566537396109e-01,2.812057593403632154e+02
