2.000000000000000000e+01
2.100000000000000000e+01
2.200000000000000000e+01
2.300000000000000000e+01
2.400000000000000000e+01
4.900000000000000000e+01
7.400000000000000000e+01
9.900000000000000000e+01
1.240000000000000000e+02
1.490000000000000000e+02
1.740000000000000000e+02
1.990000000000000000e+02
2.240000000000000000e+02
2.490000000000000000e+02
2.740000000000000000e+02
2.990000000000000000e+02
3.240000000000000000e+02
3.490000000000000000e+02
3.740000000000000000e+02
3.990000000000000000e+02
4.240000000000000000e+02
4.490000000000000000e+02
4.740000000000000000e+02
4.990000000000000000e+02
5.240000000000000000e+02
5.490000000000000000e+02
5.740000000000000000e+02
5.990000000000000000e+02
6.240000000000000000e+02
