2.500000000000000000e+02,9.215058754550118358e-01,7.483396977781788451e+01
4.621751684311838915e+01,8.967575596222291390e-01,3.280893637454982326e+01
1.960000000000000000e+02,4.808173895622565308e-02,2.954503676470588425e-01
7.189699056745023142e+01,8.914662238174317910e-01,2.995818258794550104e+01
2.500000000000000000e+02,9.176985062893082690e-01,3.567306988980911342e+01
2.500000000000000000e+02,9.383829748942679183e-01,6.258133716275345648e+01
1.781818181818182154e+02,9.078776691279186739e-01,2.790401593453919205e+01
1.031578947368420955e+02,7.127440904419322099e-01,2.366136741433492219e+01
9.800000000000000000e+01,9.129140662506000092e-01,2.140489127893383170e+01
1.740485683218557540e+02,9.145416418567323680e-01,3.072594064554470350e+01
7.189699056745023142e+01,8.737395625668140653e-01,2.657407608964527768e+01
6.871780194619347526e+01,8.435594463982996061e-01,2.865173780811729642e+01
6.105530832803561481e+01,8.567147515938536850e-01,4.573244184739858298e+01
