4.488945007324218750e-03
1.069903373718261719e-02
6.069898605346679688e-03
9.973764419555664062e-03
1.247406005859375000e-02
1.716613769531250000e-02
4.578089714050292969e-02
1.367664337158203125e-02
1.468205451965332031e-02
9.307861328125000000e-03
9.276151657104492188e-03
7.462263107299804688e-03
3.357982635498046875e-02
