3.693819046020507812e-03
9.997129440307617188e-03
1.044869422912597656e-02
4.760265350341796875e-03
5.806922912597656250e-03
6.412744522094726562e-03
6.687164306640625000e-03
5.980730056762695312e-03
1.045989990234375000e-02
5.205154418945312500e-03
5.679845809936523438e-03
9.208917617797851562e-03
4.858732223510742188e-03
