-1.638241067826080553e+02,9.423271299942823642e-01,4.844691639765220438e-04
-4.184278789014342692e+01,9.423282269892938601e-01,4.845810505395998905e-04
7.055888747014762430e+01,9.423293214219702341e-01,4.846904086187942061e-04
1.733809192982652121e+02,9.423304132923115972e-01,4.847972382141049362e-04
2.666233075942092228e+02,9.423315026003178385e-01,4.849015393255321892e-04
3.502860523579794290e+02,9.423325893459889580e-01,4.850033119530758568e-04
4.243691535895760580e+02,9.423336735293249555e-01,4.851025560967359932e-04
4.888726112889991100e+02,9.423347551503258313e-01,4.851992717565126526e-04
5.437964254562481301e+02,9.423358342089916961e-01,4.852934589324057264e-04
5.891405960913235731e+02,9.423369107053223281e-01,4.853851176244152149e-04
6.249051231942261211e+02,9.423379846393179493e-01,4.854742478325412263e-04
6.510900067649541825e+02,9.423390560109784486e-01,4.855608495567837065e-04
6.676952468035093489e+02,9.423401248203038261e-01,4.856449227971426012e-04
6.747208433098907108e+02,9.423411910672940817e-01,4.857264675536179647e-04
6.721667962840982682e+02,9.423422547519493264e-01,4.858054838262097969e-04
6.600331057261317937e+02,9.423433158742693383e-01,4.858819716149180980e-04
6.383197716359921969e+02,9.423443744342543393e-01,4.859559309197428677e-04
6.070267940136787956e+02,9.423454304319042185e-01,4.860273617406841063e-04
5.661541728591915899e+02,9.423464838672189758e-01,4.860962640777417593e-04
5.157019081725312617e+02,9.423475347401986113e-01,4.861626379309158812e-04
4.556699999536969017e+02,9.423485830508431249e-01,4.862264833002065260e-04
3.860584482026885098e+02,9.423496287991526277e-01,4.862878001856135854e-04
3.068672529195069956e+02,9.423506719851268976e-01,4.863465885871371135e-04
2.180964141041509947e+02,9.423517126087661566e-01,4.864028485047770562e-04
1.197459317566232357e+02,9.423527506700702938e-01,4.864565799385335218e-04
-9.601462011907744909e+01,9.423099857258478984e-01,4.832968573608911874e-04
2.450499015884486198e+01,9.423110864675484644e-01,4.834130692664528450e-04
1.354449569045938233e+02,9.423121846469140195e-01,4.835267526881309712e-04
2.368052801181689802e+02,9.423132802639443417e-01,4.836379076259255663e-04
